osm_id,latitude,longitude,type,city_name,city_slug,insee_code,zip_code,department_code,region
12324128985,43.59657,7.107412,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12324111830,43.596312,7.106364,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12324112020,43.596744,7.11365,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12715940164,43.586262,7.121057,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
11196158875,43.568821,7.13136,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10232467926,43.573199,7.124236,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10232467935,43.574797,7.124784,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10159210845,43.576725,7.118267,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12715824637,43.573759,7.116408,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10232467922,43.572163,7.119172,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10152579400,43.572203,7.115552,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10152579398,43.570333,7.114179,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
10152579397,43.570403,7.114326,poubelle_dejections,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12328327457,43.571129,7.090518,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12328347594,43.573275,7.087495,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12328294156,43.597145,7.092126,distributeur_sacs,Antibes,antibes,06004,06600/06160,06,provence-alpes-cote-d-azur
12716436126,43.70279,7.32959,distributeur_sacs,Beaulieu-sur-Mer,beaulieu-sur-mer,06011,06310,06,provence-alpes-cote-d-azur
13302049515,43.748054,7.431017,poubelle_dejections,Beausoleil,beausoleil,06012,06240,06,provence-alpes-cote-d-azur
13302043494,43.748054,7.431017,distributeur_sacs,Beausoleil,beausoleil,06012,06240,06,provence-alpes-cote-d-azur
12607073232,43.560802,7.021463,distributeur_sacs,Cannes,cannes,06029,06400/06150,06,provence-alpes-cote-d-azur
3040166333,43.550505,7.021319,distributeur_sacs,Cannes,cannes,06029,06400/06150,06,provence-alpes-cote-d-azur
768946351,43.731033,7.410724,distributeur_sacs,Cap-d'Ail,cap-dail,06032,06320,06,provence-alpes-cote-d-azur
12451312985,43.720353,7.399417,poubelle_dejections,Cap-d'Ail,cap-dail,06032,06320,06,provence-alpes-cote-d-azur
12641071247,43.526054,6.940103,poubelle_dejections,Mandelieu-la-Napoule,mandelieu-la-napoule,06079,06210,06,provence-alpes-cote-d-azur
13301023411,43.784695,7.521755,distributeur_sacs,Menton,menton,06083,06500,06,provence-alpes-cote-d-azur
13061690366,43.775542,7.495265,distributeur_sacs,Menton,menton,06083,06500,06,provence-alpes-cote-d-azur
5537509279,43.615151,6.971512,distributeur_sacs,Mougins,mougins,06085,06250,06,provence-alpes-cote-d-azur
5538299926,43.617483,6.972735,distributeur_sacs,Mougins,mougins,06085,06250,06,provence-alpes-cote-d-azur
6158944271,43.604385,6.988452,distributeur_sacs,Mougins,mougins,06085,06250,06,provence-alpes-cote-d-azur
11019858882,43.698067,7.279829,distributeur_sacs,Nice,nice,06088,06000/06100/06200/06300,06,provence-alpes-cote-d-azur
9094744698,43.686679,7.219875,poubelle_dejections,Nice,nice,06088,06000/06100/06200/06300,06,provence-alpes-cote-d-azur
8137738580,43.687827,7.230027,distributeur_sacs,Nice,nice,06088,06000/06100/06200/06300,06,provence-alpes-cote-d-azur
11687301018,43.716559,7.057973,distributeur_sacs,Tourrettes-sur-Loup,tourrettes-sur-loup,06148,06140,06,provence-alpes-cote-d-azur
9629713183,43.567701,7.076981,distributeur_sacs,Vallauris,vallauris,06155,06220,06,provence-alpes-cote-d-azur
9629713184,43.572152,7.078016,distributeur_sacs,Vallauris,vallauris,06155,06220,06,provence-alpes-cote-d-azur
9610751381,43.568698,7.072957,distributeur_sacs,Vallauris,vallauris,06155,06220,06,provence-alpes-cote-d-azur
929207944,44.08771,7.650037,distributeur_sacs,La Brigue,la-brigue,06162,06430,06,provence-alpes-cote-d-azur
9487905469,44.085968,7.593368,poubelle_dejections,Tende,tende,06163,06430,06,provence-alpes-cote-d-azur
9487905452,44.084233,7.591575,poubelle_dejections,Tende,tende,06163,06430,06,provence-alpes-cote-d-azur
9590983164,44.089416,7.595212,poubelle_dejections,Tende,tende,06163,06430,06,provence-alpes-cote-d-azur
11576902545,44.619471,4.387388,distributeur_sacs,Aubenas,aubenas,07019,07200,07,auvergne-rhone-alpes
7215416888,44.372822,4.646693,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
6469406512,44.371402,4.645537,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
6465960322,44.370646,4.647081,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
7322817024,44.370878,4.647784,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
6680666624,44.37028,4.645339,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
10057656273,44.365556,4.64516,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
9287506173,44.368661,4.644624,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
12459993516,44.369903,4.64319,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
12469723285,44.370379,4.642735,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
9249519132,44.371917,4.643019,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
7229786168,44.37296,4.644537,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
10796828655,44.379554,4.639658,distributeur_sacs,Bourg-Saint-Andéol,bourg-saint-andeol,07042,07700,07,auvergne-rhone-alpes
13017151351,44.436505,4.577762,distributeur_sacs,Larnas,larnas,07133,07220,07,auvergne-rhone-alpes
6846669199,44.666084,4.288548,poubelle_dejections,Pont-de-Labeaume,pont-de-labeaume,07178,07380,07,auvergne-rhone-alpes
5901710991,44.453251,4.335973,poubelle_dejections,Ruoms,ruoms,07201,07120,07,auvergne-rhone-alpes
1806965752,45.01014,4.394875,distributeur_sacs,Saint-Agrève,saint-agreve,07204,07320,07,auvergne-rhone-alpes
3130373123,45.009515,4.396413,distributeur_sacs,Saint-Agrève,saint-agreve,07204,07320,07,auvergne-rhone-alpes
6700697490,44.601338,4.385912,distributeur_sacs,Saint-Étienne-de-Fontbellon,saint-etienne-de-fontbellon,07231,07200,07,auvergne-rhone-alpes
13034027034,44.44046,4.624178,distributeur_sacs,Saint-Montan,saint-montan,07279,07220,07,auvergne-rhone-alpes
8595351917,44.440423,4.623244,distributeur_sacs,Saint-Montan,saint-montan,07279,07220,07,auvergne-rhone-alpes
11180618235,44.946702,4.85124,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6795477798,44.944984,4.841503,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6814095647,44.945387,4.840825,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
6802854023,44.945499,4.841555,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
9748429861,44.94535,4.839335,distributeur_sacs,Saint-Péray,saint-peray,07281,07130,07,auvergne-rhone-alpes
